country,year,reporting_level,welfare_type,headcount_ratio_international_povline,headcount_international_povline,avg_shortfall_international_povline,total_shortfall_international_povline,income_gap_ratio_international_povline,poverty_gap_index_international_povline,mean,median,decile1_avg,decile10_avg,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,gini,mld,polarization,palma_ratio,s80_s20_ratio
Bolivia,2016,national,income,7.465656071,823598,0.869680291,716266.9486,45.77264691,3.417228854,13.16364057,9.627255949,1.332506551,42.68937463,1.01226294,2.703529677,4.032061789,5.287991066,6.618736049,8.104314854,10.03876595,12.75433768,17.01823682,32.42976317,0.452506611,0.409105713,0.422394985,2.487737619,13.30752415
Bolivia,2017,national,income,6.546305612,732718,0.834672517,611579.5773,43.93013247,2.875799299,13.30096597,9.805734657,1.508176602,42.5693762,1.133885017,2.777226588,4.069421672,5.330753262,6.654014092,8.197086819,10.13363617,12.74395786,16.95529323,32.0047253,0.446161139,0.389283618,0.419412583,2.40432998,12.51818498
Bolivia,2018,national,income,4.903887861,556745,0.742260491,413249.8169,39.06634162,1.915768709,13.06941326,9.848731766,1.829158125,39.97730475,1.399571724,3.059027623,4.378888543,5.604169136,6.848977908,8.311635178,10.1614126,12.76306615,16.8848047,30.58844643,0.425795049,0.344560494,0.393916269,2.118070411,10.64757056
Bolivia,2019,national,income,3.241089103,373150,0.601724327,224533.4327,31.66970143,1.026443533,13.6686643,10.24318345,2.335399271,42.16509687,1.708578995,3.382345546,4.60723823,5.652074741,6.806928993,8.208596926,9.954429987,12.41563796,16.41616771,30.84800091,0.416496365,0.313170688,0.374618423,2.009610659,9.284004948
Bolivia,2020,national,income,4.407184692,514452,0.633733987,326025.7172,33.35442038,1.46999106,13.69434681,9.773214915,2.089477071,44.60935313,1.525795352,3.209943701,4.380043362,5.427732937,6.554545131,7.935201043,9.767744335,12.20563006,16.41835065,32.57501343,0.436153288,0.346651279,0.397635542,2.239830786,10.34545264
Brazil,1981,national,income,21.29102971,26309395,0.761372687,20031254.75,40.07224666,8.531793931,8.152903543,4.219660371,0.686873049,37.40599393,0.84248887,1.836756433,2.634837805,3.525955021,4.579024652,5.889788053,7.737084764,10.65706276,16.41642213,45.88057952,0.579308511,0.613928661,0.588569346,5.190088419,23.25169762
Brazil,1982,national,income,21.69853372,27448281,0.755761698,20744359.45,39.77693147,8.63101087,8.308557178,4.249451548,0.693822385,38.41336224,0.83506964,1.776807609,2.552698243,3.447481089,4.49154368,5.827569977,7.690723124,10.636511,16.50810236,46.23349328,0.584171057,0.623625417,0.601254499,5.368461394,24.0216479
Brazil,1983,national,income,27.41321672,35486084,0.774502167,27484048.96,40.76327196,11.17452402,7.01605217,3.488579449,0.589558587,32.83029823,0.840299606,1.772370795,2.512008552,3.359000749,4.364652389,5.657061343,7.545177438,10.54631269,16.60999486,46.79312159,0.589880113,0.630471213,0.617216472,5.515663395,24.26755263
Brazil,1984,national,income,26.72385323,35377991,0.752898191,26636025.43,39.62622058,10.58965312,6.971977932,3.511842486,0.616599767,32.44074699,0.884397187,1.854194372,2.594805854,3.451803733,4.444147228,5.7617383,7.6073538,10.50460434,16.36676346,46.53019173,0.583760414,0.615924895,0.602303878,5.296428728,22.9668988
Brazil,1985,national,income,23.06653266,31203041,0.74168506,23142829.34,39.0360558,9.004264695,7.356792916,3.998453025,0.686823873,31.30263996,0.933591418,1.943664506,2.755792273,3.704207286,4.777512266,6.248623209,8.27158885,11.37862999,17.43708874,42.54930146,0.555867915,0.564502384,0.595575485,4.556938765,20.84847222
Brazil,1986,national,income,10.45891668,14444696,0.731640696,10568327.43,38.50740503,4.027457311,13.15716067,6.704586325,1.135840204,61.27134507,0.863286717,1.795037505,2.594170989,3.449315573,4.493349611,5.827191368,7.688846548,10.48811649,16.23186491,46.56882029,0.584646133,0.63111035,0.594466356,5.351624098,23.62416318
Brazil,1987,national,income,17.6862557,24918450,0.773634698,19277777.53,40.71761566,7.201421709,10.33096088,5.115483969,0.76317118,48.95230206,0.738722359,1.635803119,2.416529017,3.282117816,4.356935804,5.710115051,7.608979883,10.51304025,16.35368216,47.38407454,0.596927904,0.667038077,0.624279638,5.869325305,26.84231325
Brazil,1988,national,income,20.03822486,28780402,0.808386097,23265676.83,42.54663667,8.525590603,10.18526238,4.795326336,0.650116587,50.10180806,0.638291447,1.502204265,2.243065611,3.088222015,4.107636787,5.442734089,7.284631721,10.21630972,16.28641109,49.19049326,0.614283584,0.718795694,0.654750983,6.583501024,30.58959847
Brazil,1989,national,income,18.23772226,26686950,0.800225103,21355567.3,42.11711066,7.681201709,11.82515351,5.16246195,0.706974894,60.48488668,0.597856842,1.391329604,2.089124577,2.870418058,3.818230544,5.095581714,6.916991276,9.908674112,16.16244739,51.14934588,0.632951253,0.767865327,0.695048017,7.360964182,33.83885578
Brazil,1990,national,income,21.50986003,32050385,0.767678656,24604396.49,40.40413981,8.690873882,9.273834623,4.449558363,0.701306021,44.58684803,0.756220107,1.568988941,2.319971373,3.144535677,4.196153908,5.525612089,7.438663854,10.43855365,16.53318618,48.07811422,0.604872725,0.689812605,0.648313388,6.171998263,27.78730819
Brazil,1992,national,income,20.74994107,32008731,0.831105068,26602618.54,43.74237198,9.076516448,7.383920766,4.474722544,0.601956351,29.30434345,0.815225908,1.998853378,2.989643867,4.092405235,5.336309369,6.911064961,8.913172738,11.85070779,17.40591862,39.68669814,0.531729559,0.531771486,0.540009198,4.010325713,20.28820476
Brazil,1993,national,income,19.83236282,31106880,0.815150929,25356802.13,42.90268048,8.508615302,9.288905343,4.599660762,0.644750185,45.00888084,0.694107821,1.656541615,2.46661233,3.344554892,4.37653816,5.687863735,7.380432445,10.12484412,15.81405393,48.45445096,0.601188215,0.683270919,0.601400396,5.936723771,27.34074419
Brazil,1995,national,income,12.94311842,20970426,0.776636796,16286404.46,40.87562086,5.290579988,12.45190115,6.10958595,0.940302297,59.20115045,0.755147576,1.676749085,2.46540305,3.345740517,4.408840473,5.652763902,7.474680587,10.39126496,16.28554507,47.54386478,0.595697247,0.663387364,0.646871669,5.767758432,26.24676075
Brazil,1996,national,income,14.11620739,23237350,0.821036204,19078705.64,43.2124318,6.099956516,12.51916707,6.203312964,0.826037219,59.27995093,0.659818033,1.586455309,2.386045328,3.294989915,4.3739901,5.661709247,7.572229356,10.58848915,16.52491976,47.3513538,0.59888907,0.677050552,0.626764247,5.973194217,28.43655416
Brazil,1997,national,income,13.95359709,23331677,0.809896005,18896232,42.62610555,5.947875131,12.374622,6.135636819,0.847678366,58.64535828,0.685013543,1.614176567,2.404040622,3.293351683,4.381990616,5.667088901,7.579297469,10.56979085,16.41361362,47.39163613,0.597996583,0.675661587,0.639900228,5.9264863,27.75118485
Brazil,1998,national,income,12.68999634,21545742,0.774552088,16688299.44,40.76589935,5.173191041,12.75177541,6.363330915,0.9537007,60.68813429,0.747896406,1.668966298,2.469340131,3.348069441,4.396953544,5.652781052,7.50978288,10.39074535,16.22355526,47.59190964,0.596072313,0.662902549,0.607871641,5.779734753,26.40425738
Brazil,1999,national,income,13.32769408,22966106,0.763719816,17539670.25,40.1957798,5.357170632,11.95870981,6.117190178,0.933844323,56.20654338,0.78089053,1.723269896,2.530356163,3.420833622,4.500861702,5.750175236,7.544839543,10.45256057,16.29570491,47.00050782,0.589915929,0.646851087,0.591094349,5.558670741,25.27642083
Brazil,2001,national,income,11.53427493,20438280,0.751103729,15351268.33,39.53177522,4.559703709,13.39601819,6.96311653,1.045158965,61.75043301,0.780201213,1.696791609,2.531542537,3.468972727,4.567793332,5.961251815,7.785184699,10.67899712,16.43315478,46.09611016,0.584133277,0.652889603,0.596253135,5.437459887,25.24402348
Brazil,2002,national,income,10.24321168,18390409,0.713305289,13117976.01,37.54238363,3.845545924,13.60214278,7.053370625,1.169717674,62.7523032,0.859951033,1.774057053,2.580034963,3.491281757,4.585647756,5.952060116,7.748498881,10.59926891,16.27506888,46.13413065,0.581136431,0.635857494,0.590283167,5.299530078,23.69362488
Brazil,2003,national,income,11.0143276,20025066,0.734416495,14706738.79,38.65349974,4.257423145,12.93796039,6.860553156,1.096994567,58.75585068,0.847888333,1.795599878,2.627981731,3.568637003,4.661885353,6.071931671,7.910787014,10.74975536,16.35199945,45.41353421,0.575627919,0.62716558,0.582100538,5.137215476,23.36516327
Brazil,2004,national,income,9.679778148,17811419,0.703449138,12529427.34,37.02363884,3.583806113,13.00311474,7.072764891,1.219754589,57.91362882,0.938048008,1.926914695,2.768210257,3.702888144,4.80306449,6.199646346,8.018753423,10.79999702,16.30420354,44.53827407,0.564787516,0.595981744,0.560515464,4.770563686,21.23674334
Brazil,2005,national,income,8.57830153,15966545,0.69393844,11079799.33,36.52307578,3.133059656,13.66026602,7.48167699,1.317263788,60.97240873,0.964303174,1.960523017,2.798588026,3.740810084,4.839819037,6.240638323,8.016283428,10.72370594,16.08046707,44.6348619,0.563162962,0.589763574,0.550514942,4.716166954,20.75861094
Brazil,2006,national,income,7.168618041,13488999,0.704718132,9505942.172,37.09042798,2.658871148,14.67368709,8.150226985,1.458531618,64.64765457,0.993977594,2.029237287,2.896831452,3.845185475,4.936862899,6.301191979,8.098037426,10.75044343,16.09137465,44.05685781,0.556473171,0.57347449,0.53827573,4.51160389,19.89545396
Brazil,2007,national,income,6.749157814,12832204,0.779860725,10007331.92,41.04530134,2.770212209,15.17321288,8.732612984,1.459271468,65.53950302,0.961741906,2.059672029,2.949030772,3.941518583,5.092732686,6.519284258,8.275869005,10.91453984,16.09139521,43.19421571,0.549277443,0.56514332,0.523448299,4.357786086,19.62181024
Brazil,2008,national,income,5.53588836,10630586,0.738642869,7852206.546,38.87594049,2.152128572,15.98734199,9.339256446,1.669516653,67.94452788,1.04427406,2.146311091,3.073165563,4.064995437,5.206737697,6.615893428,8.335307054,10.94741816,16.06694559,42.49895192,0.5404328,0.540777994,0.509656836,4.114628369,18.35584846
Brazil,2009,national,income,5.37764822,10426534,0.740165191,7717357.532,38.95606269,2.094919975,16.47782798,9.755575527,1.722347591,69.51003793,1.04525159,2.175068937,3.113712474,4.130812659,5.272004377,6.676562234,8.397747245,10.98042946,16.02443023,42.1839808,0.536872336,0.53434432,0.501289705,4.031017959,18.07534701
Brazil,2011,national,income,4.696337493,9275949,0.783747443,7270001.313,41.24986544,1.937232804,17.73868091,10.74239387,1.885032137,73.98957996,1.062667594,2.262342267,3.230463895,4.25109695,5.400222221,6.834435955,8.498329858,10.96850636,15.78106568,41.71086922,0.529475926,0.518966868,0.48581475,3.859769242,17.29075621
Brazil,2012,national,income,3.891609187,7755483,0.710253336,5508357.675,37.38175454,1.454751876,19.02771651,11.37269903,2.084290652,80.65175629,1.095397154,2.255092109,3.184224167,4.17610287,5.316379374,6.674170686,8.371351935,10.8524274,15.68839335,42.38646095,0.534398527,0.522825539,0.48539386,3.957351127,17.33324591
Brazil,2013,national,income,3.216257174,6465832,0.643012503,4157610.819,33.84276332,1.088470356,19.83604171,11.96184459,2.319582379,82.79215059,1.169377647,2.311060788,3.265207404,4.271610561,5.407215752,6.760435926,8.427076534,10.90223267,15.74754089,41.73824183,0.526865403,0.504280987,0.479770793,3.78844245,16.51682217
Brazil,2014,national,income,2.879860538,5839313,0.621414814,3628635.602,32.70604284,0.941888414,20.25176675,12.37452089,2.469611512,83.13170832,1.219454847,2.390348476,3.333047694,4.343803429,5.48223297,6.792334016,8.49736448,11.01173056,15.88056946,41.04911407,0.520331403,0.489203534,0.472406862,3.636960294,15.77085465
Brazil,2015,national,income,3.369441248,6889556,0.63804697,4395860.332,33.58141949,1.131506235,19.64575759,12.06401727,2.313784294,80.262641,1.177752643,2.377771424,3.338986004,4.37470819,5.523236615,6.867612345,8.562426177,11.03740077,15.88515758,40.85494826,0.519308287,0.490278878,0.47177965,3.625357794,15.9582961
Brazil,2016,national,income,4.113851171,8481241,0.693355553,5880515.543,36.49239752,1.501242871,19.64502523,11.7164915,2.06851573,82.56465106,1.052946334,2.218521848,3.177167035,4.204347744,5.331411082,6.718902005,8.408295902,10.89477921,15.96535446,42.02827438,0.533428448,0.524397282,0.492563264,3.945211828,17.72709548
Brazil,2017,national,income,4.662484282,9690219,0.705012568,6831726.185,37.10592465,1.730057829,19.62917511,11.77843772,1.96373147,82.40921919,1.000414668,2.202785239,3.176370105,4.220840195,5.364733857,6.775787038,8.518357601,10.91501723,15.8426669,41.98302717,0.5333405,0.529241521,0.491158059,3.960509674,18.05247744
Brazil,2018,national,income,4.664830817,9771389,0.706034635,6898939.071,37.15971766,1.733437891,20.29893681,12.05768356,1.964738869,86.17410144,0.967902352,2.154725625,3.111124328,4.152062834,5.30754375,6.71503594,8.392929849,10.89663997,15.84951567,42.45251968,0.538709474,0.541824174,0.496371771,4.087548171,18.67082335
Brazil,2019,national,income,4.859448925,10255844,0.717038637,7353836.407,37.73887565,1.833901462,20.38728119,12.4434436,1.932575327,85.47034502,0.947931855,2.148162938,3.141032609,4.208937858,5.394259723,6.853749467,8.509308008,11.01392706,15.85932452,41.92336596,0.534857704,0.537547605,0.486069581,4.01331649,18.66308829
Brazil,2020,national,income,1.726709799,3670284,0.619625172,2274200.354,32.61185115,0.563112007,20.31204595,13.02353169,3.204918827,80.12294037,1.577841462,2.895165652,3.878315176,4.823785192,5.85912828,7.012845221,8.51348922,10.77433718,15.21907099,39.44602162,0.488803809,0.420616306,0.407336279,2.993981011,12.22110567
Bulgaria,1992,national,income,0,0,,0,,0,19.22050787,16.38671341,6.66627181,47.55607707,3.468312001,4.856552393,5.987832919,7.009400267,8.011437245,9.075479987,10.3120473,11.93816925,14.59840625,24.74236238,0.30714308,0.157923909,0.249098534,1.160409396,4.72569483
Bulgaria,2006,national,income,5.619553012,427143,0.9091369,388331.463,47.84931054,2.688914471,10.00810315,8.499188979,1.618045043,26.57988794,1.616734979,4.034919701,5.633023979,6.93141477,7.998283854,9.087222239,10.51076498,12.43398912,15.19527907,26.55836731,0.357025734,0.274085391,0.279700778,1.457961742,7.387862271
Bulgaria,2007,national,income,1.774191452,133869,0.707999596,94779.19792,37.26313663,0.66112066,14.1654624,11.50539098,3.119195716,39.59117116,2.201972395,4.296878386,5.462807631,6.464229587,7.529522869,8.742579718,10.22534014,12.07348792,15.05409643,27.94908493,0.360959912,0.236544986,0.295865559,1.516837882,6.617043967
Bulgaria,2008,national,income,1.215443489,91068,0.630285799,57398.86713,33.17293678,0.403198987,15.5752252,13.10922821,3.767243433,39.98682475,2.418740907,4.520277572,5.781473777,6.846371313,7.861748115,8.999823333,10.38817487,12.16591601,15.34412155,25.67335254,0.335731274,0.204172473,0.27520157,1.312083178,5.91113487
Bulgaria,2009,national,income,1.29489643,96398,0.467040128,45021.7343,24.58105939,0.318299833,16.25299504,13.82740053,3.854314992,41.751493,2.371449067,4.422537452,5.69267412,6.838644496,7.901535848,9.075297507,10.49104426,12.29079827,15.22752716,25.68849182,0.338231988,0.207811125,0.276239727,1.329267075,6.022387426
Bulgaria,2010,national,income,1.978137772,146295,0.641967792,93916.67807,33.7877785,0.668368182,15.56405425,13.03582698,3.281197537,41.87949339,2.108189476,4.14982234,5.498152871,6.602449237,7.765613485,8.964568767,10.34594033,12.3492744,15.30815858,26.90783052,0.356535721,0.236076422,0.289342277,1.465678761,6.745910737
Bulgaria,2011,national,income,2.446429648,179772,0.759949838,136617.7023,39.9973599,0.978509041,14.42112861,12.327432,2.978174569,37.53983891,2.065146668,4.344208715,5.779924362,6.939445351,7.989220047,9.088989068,10.46374103,12.21860485,15.0795819,26.03113801,0.342786077,0.224555811,0.269004235,1.360840196,6.414173884
Bulgaria,2012,national,income,2.200165441,160742,0.708185955,113835.2267,37.27294498,0.820068378,15.16048171,12.5676138,3.025454643,41.51196055,1.995619071,4.157373394,5.559192646,6.640496723,7.71008974,8.88153643,10.19845328,12.15307873,15.32247032,27.38168966,0.360139231,0.243325401,0.286768549,1.491972122,6.9403888
Bulgaria,2013,national,income,1.783776549,129593,0.793802008,102871.1836,41.77905304,0.745242549,16.92905496,14.02871395,3.02952828,46.68885118,1.78954365,3.935280014,5.504195636,6.656432144,7.774921079,8.922000397,10.35549734,12.20194801,15.28105738,27.57912435,0.365736454,0.256785539,0.292193034,1.541986482,7.486725223
Bulgaria,2014,national,income,1.631154832,117834,0.618460271,72875.64758,32.55054058,0.530951456,18.04393072,14.55953361,3.539141489,51.97250351,1.961402725,4.04305219,5.337245798,6.442668903,7.504951558,8.663900295,10.07279526,12.02569698,15.14497048,28.80331581,0.374185684,0.258891699,0.298416941,1.619585987,7.31927992
Bulgaria,2015,national,income,3.394832585,243681,0.80058922,195088.3817,42.13627472,1.430457291,17.22162592,13.83405462,2.652581487,49.4884096,1.540261935,3.729001783,5.275470875,6.35698587,7.451019264,8.708146339,10.31360366,12.28732417,15.60198557,28.73620053,0.385673472,0.294502419,0.316977799,1.700193811,8.414493651
Bulgaria,2016,national,income,1.94843469,138881,0.726268147,100864.8466,38.22463934,0.744782366,20.57996576,15.82985197,3.361448256,64.70266786,1.633359499,3.734093515,4.989354075,6.048715785,7.148249039,8.334732325,9.835263823,11.92118181,14.91541189,31.43963824,0.405910637,0.311291045,0.319867949,1.916405742,8.63632155
Bulgaria,2017,national,income,1.371766349,97065,0.62035305,60214.56878,32.65016052,0.447881793,20.47943704,15.60815709,3.926391068,65.28927659,1.91723584,3.808738669,5.037697579,6.007871196,7.084107003,8.277371027,9.6866644,11.59993497,14.69997339,31.88040592,0.403790468,0.299523209,0.31268673,1.90086299,8.134926071
